,date,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
8,2020-07-14,hd,249.0,258.17999267578125,248.4600067138672,237.09910583496094,4614200.0,1.0,2.305104682579696,234.52024005669193,222.9093070624487,59.10397969660349,126.05148870043548,23.921627993341957,229.0391372680664,219.1236551920573,29.520000457763672,8.934560654087246
8,2020-07-14,ibm,113.4034423828125,115.57361602783203,112.73422241210938,96.94436645507812,4742982.0,1.0,-0.917926321203737,100.48815802855927,92.20685158447785,49.47754834351561,-44.263511925910784,7.173721474005136,98.39692204793295,97.91486206054688,29.520000457763672,8.934560654087246
8,2020-07-14,intc,57.869998931884766,59.25,57.349998474121094,53.28147506713867,24190900.0,1.0,-0.41968053586620613,54.93635153954107,51.99788727576655,49.16403265402502,-75.72343971319245,8.10233039994326,54.34686279296875,54.21093781789144,29.520000457763672,8.934560654087246
8,2020-07-14,msft,206.1300048828125,208.85000610351562,202.02999877929688,201.883056640625,37591800.0,1.0,5.8173462410029515,209.95988458859688,183.86177526247735,59.99353342826991,72.97851518289316,15.916296936966774,191.94183858235678,182.8808822631836,29.520000457763672,8.934560654087246
8,2020-07-14,t,22.44713020324707,22.73413848876953,22.303625106811523,17.5087947845459,40519034.0,1.0,-0.0004444907800795761,17.73479847284663,16.75524593022954,50.04335306210566,-51.43837677367584,4.797538139965911,17.517664210001627,17.28632090886434,29.520000457763672,8.934560654087246
9,2020-07-15,aapl,98.98999786376953,99.24749755859375,96.48999786376953,95.69112396240234,153198000.0,2.0,3.45424803042323,96.47286949463349,83.87905463866728,68.15806706516263,144.53793591238667,53.246533406109755,87.68959986368814,80.89310175577799,27.760000228881836,6.937160532890699
9,2020-07-15,amzn,154.01150512695312,154.91749572753906,148.65899658203125,150.44349670410156,115778000.0,2.0,7.411489535719596,163.17060767324742,124.60949028817836,63.984275278406606,94.18690595945527,51.18865795192307,138.40219955444337,129.08876673380533,27.760000228881836,6.937160532890699
9,2020-07-15,cat,140.1699981689453,140.1699981689453,137.11000061035156,128.01321411132812,4915200.0,2.0,2.583639867196297,125.5024296218133,110.8279674118781,59.28340690224207,206.20870964036112,38.81688142181339,118.68270339965821,111.69576212565104,27.760000228881836,6.937160532890699
9,2020-07-15,hd,260.1400146484375,261.2900085449219,255.14999389648438,237.1082763671875,4343700.0,2.0,2.71331881245203,235.9820394110415,222.16950172665378,59.10792841859736,179.62261051755,29.896271860613783,229.24117228190104,219.93567632039387,27.760000228881836,6.937160532890699
9,2020-07-15,ibm,117.01720428466797,118.50860595703125,116.77820587158203,98.87360382080078,4679176.0,2.0,-0.6056602329165344,100.08816803412591,92.4340144304737,51.314776461239695,10.035213362225056,5.809390309354636,98.31653671264648,97.9709103902181,27.760000228881836,6.937160532890699
9,2020-07-15,intc,59.029998779296875,59.34000015258789,58.41999816894531,53.326637268066406,19986300.0,2.0,-0.3875615710163771,54.78119137545236,52.029283020299594,49.25103591190803,-53.84977895473874,7.133852439092951,54.2538143157959,54.2136843363444,27.760000228881836,6.937160532890699
9,2020-07-15,msft,209.55999755859375,211.3300018310547,205.02999877929688,201.58267211914062,32179400.0,2.0,5.461195509328007,210.03775619839536,185.1859910550226,59.783056331625716,82.33239959242303,21.326729057401188,192.68890686035155,183.42134017944335,27.760000228881836,6.937160532890699
9,2020-07-15,t,22.71147918701172,22.756797790527344,22.545316696166992,17.53801727294922,40985612.0,2.0,0.014220273250298732,17.72669947249645,16.75900380509144,50.221374320823536,-36.526423851450005,4.144825724840947,17.512218729654947,17.283693313598633,27.760000228881836,6.937160532890699
10,2020-07-16,aapl,96.5625,97.40499877929688,95.90499877929688,94.51364135742188,110577600.0,3.0,3.3730817309295134,96.86792066245512,84.32855303139253,65.95523028392137,116.02914046542152,48.15508861514752,88.18710886637369,81.37634925842285,28.0,5.32322933895248
10,2020-07-16,amzn,148.55299377441406,151.60000610351562,145.9114990234375,149.9949951171875,127884000.0,3.0,6.874656140857695,163.4066463316363,126.16805154434023,63.57177557023995,71.6362689362001,40.86327261059891,139.27136611938477,129.64858334859213,28.0,5.32322933895248
10,2020-07-16,cat,138.3000030517578,140.99000549316406,137.60000610351562,128.19827270507812,3621500.0,3.0,3.0000962725818425,127.24644152645634,110.03970654483273,59.3870548595255,185.7698816364559,40.371119017867855,119.03644536336263,112.13847923278809,28.0,5.32322933895248
10,2020-07-16,hd,256.760009765625,260.5,256.0,237.36581420898438,2511200.0,3.0,3.0227680148320815,237.22701320457048,221.58949527931622,59.22231309957717,164.5539570164438,29.896271860613783,229.4582290649414,220.83488388061522,28.0,5.32322933895248
10,2020-07-16,ibm,117.28489685058594,119.0057373046875,116.78776550292969,99.68549346923828,4530121.0,3.0,-0.28933907802507974,100.06091410248817,92.45001424223838,52.07350931969349,21.931591436877664,7.831028604732336,98.18148930867513,98.08874384562175,28.0,5.32322933895248
10,2020-07-16,intc,58.540000915527344,59.36000061035156,58.400001525878906,53.4260139465332,12425900.0,3.0,-0.3500529994641255,54.59077407346301,52.09774368776746,49.44797666812438,-49.78258599505397,6.9063330018442715,54.1697998046875,54.26030756632487,28.0,5.32322933895248
10,2020-07-16,msft,205.39999389648438,205.6999969482422,202.30999755859375,197.59054565429688,29940700.0,3.0,4.801463958719609,209.69424741375337,186.46745607745754,57.0321841925808,41.93376936690962,12.815892167781831,193.28836924235026,184.01185862223306,28.0,5.32322933895248
10,2020-07-16,t,22.63595199584961,23.0362548828125,22.598186492919922,17.760087966918945,43674920.0,3.0,0.04326274745686476,17.802999565874114,16.730271842206943,51.57787417025041,-8.636857235775997,3.757753418844335,17.504274876912437,17.29533405303955,28.0,5.32322933895248
11,2020-07-17,aapl,96.98750305175781,97.14749908447266,95.83999633789062,94.32270050048828,92186800.0,4.0,3.2558184737254265,97.11357438654727,84.90492613225155,65.59957138485674,107.48099876283818,47.57272443740296,88.7011006673177,81.82496147155761,25.68000030517578,3.5194353764390183
11,2020-07-17,amzn,150.4499969482422,151.1999969482422,147.42250061035156,148.09849548339844,95226000.0,4.0,6.224428796423098,163.32601288114665,127.78863403047446,61.82816777061967,63.91600318663251,40.86327261059893,140.10698267618815,130.14731661478677,25.68000030517578,3.5194353764390183
11,2020-07-17,cat,137.8699951171875,138.42999267578125,136.52999877929688,127.61097717285156,2458200.0,4.0,3.2453408637167485,128.60339870134817,109.63898563703074,58.894859627128206,141.315570839682,35.5674407454164,119.31293869018555,112.55922609965006,25.68000030517578,3.5194353764390183
11,2020-07-17,hd,260.0299987792969,260.6499938964844,257.7200012207031,239.48123168945312,3091300.0,4.0,3.399517724371435,238.94271227430042,220.90114148546522,60.169046607307,164.62301222887973,30.198374640879226,229.80864969889322,221.7151018778483,25.68000030517578,3.5194353764390183
11,2020-07-17,ibm,118.91969299316406,120.10516357421875,117.78202819824219,100.56974792480469,4167892.0,4.0,0.03232701503223723,100.26098789029079,92.32630840487523,52.900520425936975,44.909240586083925,12.28188706948087,98.08020477294922,98.18760325113932,25.68000030517578,3.5194353764390183
11,2020-07-17,intc,59.41999816894531,60.459999084472656,59.279998779296875,54.202919006347656,16322800.0,4.0,-0.2547014016022189,54.57616686880288,52.105123185518416,50.98624852202077,2.904793460274338,4.959939800715412,54.0803648630778,54.263884671529134,25.68000030517578,3.5194353764390183
11,2020-07-17,msft,204.47000122070312,205.0399932861328,201.38999938964844,196.58282470703125,31635300.0,4.0,4.14947473143863,209.44088041788595,187.35645997518046,56.35503515090722,29.658869539158935,10.025340554517546,193.93305206298828,184.4937863667806,25.68000030517578,3.5194353764390183
11,2020-07-17,t,23.021148681640625,23.05891227722168,22.7945613861084,17.678274154663086,30634712.0,4.0,0.05899734196914963,17.850430529761358,16.717086750817256,51.04770833832607,1.8548093272347081,4.386547840082814,17.488082377115884,17.309419218699137,25.68000030517578,3.5194353764390183
12,2020-07-20,aapl,96.4175033569336,98.5,96.0625,96.31044006347656,90318000.0,0.0,3.285408325969442,97.53070060370912,85.55780647636901,67.48763602279631,121.2631459707196,51.78781125030515,89.20644251505534,82.31105677286784,24.459999084472656,24.981648801523036
12,2020-07-20,amzn,150.00999450683594,160.0679931640625,149.7010040283203,159.8419952392578,151964000.0,0.0,6.580861156134972,164.81102259341264,128.9127734881303,67.53246129965747,108.72450370075666,52.761860362373326,141.29671579996744,130.8118081410726,24.459999084472656,24.981648801523036
12,2020-07-20,cat,135.75999450683594,136.9499969482422,134.25999450683594,125.49503326416016,2478000.0,0.0,3.2317068741551083,129.3769156600322,109.62213753210645,57.1301167537382,109.19324387134571,25.804180959824862,119.32892328898112,112.90970306396484,24.459999084472656,24.981648801523036
12,2020-07-20,hd,259.0400085449219,261.20001220703125,258.0199890136719,239.28807067871094,2451100.0,0.0,3.640542199941393,240.3534994041476,220.73383885268834,60.03738063974397,154.8439488807372,31.357876828392357,229.9702158610026,222.62029012044272,24.459999084472656,24.981648801523036
12,2020-07-20,ibm,120.52581024169922,121.4818344116211,119.63671112060547,101.58258056640625,10384374.0,0.0,0.36477197655777616,100.98345924797833,91.91733878668963,53.84424499330328,83.42592616999359,17.60755556953232,97.92774098714193,98.27637379964193,24.459999084472656,24.981648801523036
12,2020-07-20,intc,60.08000183105469,61.380001068115234,59.34000015258789,55.2418212890625,16868700.0,0.0,-0.09421775791432196,54.896576608636956,51.92293213464918,52.96611285134663,54.73724453842703,13.539931139236504,53.98430557250977,54.30064697265625,24.459999084472656,24.981648801523036
12,2020-07-20,msft,205.0,212.3000030517578,203.00999450683594,205.03219604492188,36884800.0,0.0,4.265393423840095,209.69747196690182,188.6938106869068,60.430117524591616,79.55260153612996,25.55817539613227,194.72114054361978,185.1503562927246,24.459999084472656,24.981648801523036
